EAN,ITEM SKU,PRODUCT NAME,BRAND NAME,REQUIRED PRICE TO AMAZON
6935364021559,TL-SG1048,TP-LINK TL-SG1048 network switch Unmanaged Gigabit Ethernet (10/100/1000) 1U Black  (TL-SG1048),TP-LINK,327.79
0883585301508,CC531A,304A Cyan Original LaserJet Toner Cartridge - 2800 pages - Cyan - 1 pc(s),HP,91.11
0883585301515,CC532A,Color LaserJet 304A - Toner Cartridge Original - Yellow - 2.800 pages,HP,92.5
6935364030209,TL-SM311LM,TL-SM311LM - Fiber optic - 1250 Mbit/s - SFP - LC (UPC) - 50/125.62.5/125 Âµm - 550 m,TP-LINK,16.98
6935364030216,TL-SM311LS,TL-SM311LS - Fiber optic - 1250 Mbit/s - SFP - LC (UPC) - 9/125 Âµm - 10000 m,TP-LINK,15.24
0735858202176,EXPI9301CTBLK,Gigabit CT Desktop Adapt - Network Card - PCI-Express,Intel,51.42
4948570116126,T1932MSC-B5X,"ProLite T1932MSC-B5X - 48.3 cm (19"") - 225 cd/m2 - IPS - 5:4 - 1280 x 1024 pixels - LED",iiyama,589.02
4718937567669,SFP10G-SR-ZZ0101F,SFP10G-SR - Fiber optic - 10000 Mbit/s - SFP+ - SFP+ - 300 m - 850 nm,ZyXEL,229.15
0887037753150,0B47091,0B47091 - mini DisplayPort - DisplayPort - Male - Male - Black - Male/Male,Lenovo,8.96
0882658132193,GLC-FE-100FX-RGD=,100BASE-FX SFP - 2000 m - 1310 nm - IEEE 802.3ah Draft 3.0 - IEEE 802.3 - Laser Class 1 21CFR1040 - 0 - 70 Â°C - -40 - 85 Â°C,Cisco,319.02
0885370428537,H5D-00014,LifeCam Cinema - 1 MP - 1280 x 720 pixels - 30 fps - 1280 x 720 pixels - 5 MP - Auto,Microsoft,55.17
4948382926456,B7B67A,StorageWorks RDX1000 - RDX - 2:1 - Black - HP RDX 320GB Cartridge HP RDX 500GB Cartridge HP RDX 1TB Cartridge - 1000 GB - 2000 GB,HPE,227.2
0882658525575,SFP-H10GB-CU2M=,10GBASE-CU - SFP+ - 2m - 2 m - SFP+ - SFP+,Cisco,116.06
4712364143816,PR1500ELCD,CyberPower PR1500ELCD - 1.5 kVA - 1350 W - 47/63 Hz - 230 V - C14 coupler - 8 AC outlet(s),CyberPower,681.9
0810354022043,AF-24,Ubiquiti Networks AF-24 network antenna(AF-24),Ubiquiti,2225.07
0882658495656,IE-2000-16TC-G-E,IE-2000-16TC-G-E - Managed - Fast Ethernet (10/100) - Full duplex,Cisco,3798.74
0810354022333,LOCOM2,Ubiquiti Networks NanoStation M2 150 Mbit/s White Power over Ethernet (PoE) (LOCOM2),Ubiquiti,66.77
4250605582951,LOCOM5,Ubiquiti Networks LocoM5 - 150 Mbit/s - Ethernet LAN (LOCOM5),Ubiquiti,87.42
0810354021770,INS-8023AF-O,Networks INS-8023AF-O - Fast Ethernet - 10.100 Mbit/s - 10/100 - Black.White - 18 V - 0.7 A,Ubiquiti,16.33
0810354022968,POE-15-12W,UbiQuiti Networks POE-15 - PoE injector (POE-15-12W),Ubiquiti,5.38
0810354023064,POE-48-24W,Networks POE-48-24W - Black - CE - FCC - IC - UL - 48 V - 100 - 240 V - 50/60 Hz - 0.4 - 0.6 A,Ubiquiti,14.8
6935364022037,TL-SG105E,TL-SG105E - L2 - Gigabit Ethernet (10/100/1000),TP-LINK,25.94
0810354020896,AM-5G16-120,Networks AM-5G16-120 - 16 dBi - 5 GHz - 137Â° - 118Â° - 8Â° - 4Â°,Ubiquiti,95.41
0882658495540,IE-2000-4TS-G-B,IE-2000-4TS-G-B - Managed - Fast Ethernet (10/100) - Full duplex,Cisco,1278.0
0731304307365,BX500CI,APC Back-UPS Line-Interactive 0.5 kVA 300 W 3 AC outlet(s) (BX500CI),APC by Schneider Electric,83.74
5706991014839,7510-109,Jabra Speak 510 MS speakerphone Universal USB/Bluetooth Black (7510-109),Jabra,120.8
5706991014846,7510-209,Jabra SPEAK 510 UC - VoIP desktop speakerphone (7510-209),Jabra,115.64
5010533606001,581311-001,"581311-001 - 2.5"" - 600 GB - 10000 RPM",HPE,234.77
5099206021167,920-002443,MK710 - Standard - Wireless - RF Wireless - QWERTY - Black - Mouse included,Logitech,115.67
0754031073471,90Y8873,"600GB SAS 2.5"" - 2.5"" - 600 GB - 10000 RPM",IBM,183.55
4948382940063,C7976A,Hewlett Packard Enterprise LTO-6 Ultrium RW 6250 GB 1.27 cm (C7976A),HPE,33.68
0817882021401,NS-WM,Networks NS-WM - Access Point - WLAN - Wireless,Ubiquiti,21.71
0882658522116,STACK-T1-50CM=,StackWise-480 - 50cm - 0.5 m - StackWise-480 - StackWise-480 - Black,Cisco,121.91
5706991016291,7510-309,Jabra SPEAK 510+ MS - VoIP desktop speakerphone (7510-309),Jabra,150.46
0888182523124,Q2046A,RDX 2TB - RDX - 2000 GB - 4000 GB - 5000 pass(es) - 2:1 - ext2.ext3.FAT32.NTFS,HPE,337.22
4948382828057,656596-B21,656596-B21 - Internal - Wired - PCI Express - Ethernet - 10000 Mbit/s,HPE,455.12
5706991017281,265-09,Link 265 - USB2.0 - Male - 2x QD - Male - Black,Jabra,108.54
4948382857309,665240-B21,Ethernet 1Gb 4-port 366FLR - Internal - Wired - PCI Express - Ethernet - 1000 Mbit/s,HPE,463.93
4752224000330,RB2011UIAS-IN,RB2011UIAS-IN - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE),MikroTik,136.21
4752224000347,RB2011UIAS-RM,Mikrotik RB2011UIAS-RM wired router Gigabit Ethernet Black (RB2011UIAS-RM),MikroTik,148.62
0810354022272,ES-48-500W,Ubiquiti Networks ES-48-500W network switch Managed L2/L3 Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) 1U Black (ES-48-500W),Ubiquiti,1088.69
0810354021657,NBE-WMK,Networks NBE-WMK Network Accessory,Ubiquiti,17.45
5902560363951,24HPOW,24HPOW - 110-240 V - 24 V - Black - 1.6 A - -30 - 50 Â°C - AC,MikroTik,20.16
2610000002348,18POW,18POW - Indoor - 110-240 V - 24 V - Black - 0.8 A - Type A,MikroTik,8.78
4711213687792,IGS-801T,Planet IGS-801T - Unmanaged - L2 - Gigabit Ethernet (10/100/1000) - Full duplex - Wall mountable (IGS-801T),PLANET,153.49
4752224000323,RB2011UIAS-2HND-IN,Mikrotik RB2011UIAS-2HND-IN wireless router Gigabit Ethernet Single-band (2.4 GHz) Black. Bordeaux  (RB2011UIAS-2HND-IN),MikroTik,157.53
4250605596613,RB951UI-2HND,Mikrotik RB951Ui-2HnD White Power over Ethernet (PoE) (RB951UI-2HND),MikroTik,68.86
4752224001108,RB951G-2HND,Mikrotik RB951G-2HND wireless access point Power over Ethernet (PoE) (RB951G-2HND),MikroTik,89.08
0810354021350,TC-GND,Tough Cable Connector grounded 20 pcs - Cable - Network,Ubiquiti,0.35
0810354023149,US-24-250W,Ubiquiti Networks UniFi US-24-250W network switch Managed Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) 1U Silver (US-24-250W),Ubiquiti,543.66
0810354021428,AM-5AC21-60,Networks airMAX ac 2x2 - 21 dBi - 5.1 - 5.8 GHz - 60Â° - 60Â° - Dual polarization - 1.5:1,Ubiquiti,213.0
0810354022586,PBE-5AC-500,Networks PBE-5AC-500 - 27 dBi - 5 GHz - Atheros MIPS 74Kc - 720 MHz - 128 MB - DDR2,Ubiquiti,197.35
888793057674,JH019A,HPE 1420-24G-PoE+ (124W) Unmanaged L2 Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) 1U (JH019A),HPE,389.29
4752224003577,RBFTC11,Gigabit Media Converter w. SFP - Converter - Copper Wire,MikroTik,43.48
2610000002447,S+85DLC03D,Mikrotik S+85DLC03D network transceiver module Fiber optic 10000 Mbit/s SFP+ 850 nm (S+85DLC03D),MikroTik,64.52
4752224002068,CCR1036-8G-2S+,Mikrotik CCR1036-8G-2S+ - Ethernet WAN - Gigabit Ethernet - White (CCR1036-8G-2S+),MikroTik,1503.24
4752224001955,CCR1016-12S-1S+,CCR1016-12S-1S+ - Ethernet WAN,MikroTik,1006.45
4752224000286,RB2011IL-RM,RouterBOARD RB2011iL-RM - r - Router - Mini-PCI,MikroTik,117.85
0882658753190,ISR4321-SEC/K9,ISR4321-SEC/K9 - License,Cisco,2721.07
5099206059030,960-001034,Logitech ConferenceCam Connect Video Conferencing System 3 MP (960-001034),Logitech,322.45
889296046332,JH234A,X242 40G QSFP+ to QSFP+ 1m DAC - 1 m - QSFP+ - QSFP+ - 40 Gbit/s,HPE,455.37
4752224000682,RB912UAG-2HPND-OUT,MikroTik RouterBOARD BaseBox 2 (RB912UAG-2HPND-OUT),MikroTik,113.81
4752224002594,R11E-5HACD,R11E-5HACD - Internal - Wireless - Mini PCI Express - RF Wireless - Wi-Fi 5 (802.11ac),MikroTik,57.91
4752224002617,R11E-5HND,R11E-5HND - Internal - Wireless - Mini PCI Express - RF Wireless - Wi-Fi 4 (802.11n) - Green.Black,MikroTik,36.92
4752224005090,S-RJ01,Mikrotik S-RJ01 network switch module Gigabit Ethernet (S-RJ01),MikroTik,32.05
5712505976739,RBWMK,RB2011 - Wall - Rack Accessories,MikroTik,11.36
5704174116660,CA433U,CA433U - Cover - Black - Aluminium - RB433 - RB433AH - RB433UL - RB433GL,MikroTik,25.5
4250605579487,CRS109-8G-1S-2HND-IN,Mikrotik CRS109-8G-1S-2HnD-IN - L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) (CRS109-8G-1S-2HND-IN),MikroTik,178.64
0882658753275,WS-C3560CX-12PC-S,Catalyst 3560-CX - Managed - L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting - Wall mountable (WS-C3560CX-12PC-S),Cisco,2491.67
5712505661659,781577-001,"600GB SAS - 2.5"" - 600 GB - 10000 RPM",HPE,159.64
0810354023309,AF-5G-OMT-S45,Networks AF-5G-OMT-S45 - White,Ubiquiti,31.24
6935364091620,EAP110,EAP110 - 300 Mbit/s - 300 Mbit/s - 10.100 Mbit/s - 2.4 - 2.4835 GHz - IEEE 802.11b.IEEE 802.11g.IEEE 802.11n - 100 m,TP-LINK,36.54
6935364097752,EAP110-OUTDOOR,EAP110-OUTDOOR - 300 Mbit/s - 10.100 Mbit/s - 2.4 GHz - IEEE 802.11b.IEEE 802.11g.IEEE 802.11n.IEEE 802.3.IEEE 802.3ab.IEEE 802.3u - 24 V - 0.6 A,TP-LINK,53.08
4752224003126,RB941-2ND,Mikrotik hAP lite White (RB941-2ND),MikroTik,27.76
0882658790836,CMPCT-DIN-MNT=,CMPCT-DIN-MNT= - Rack rail kit - Silver - Catalyst 3560 - Catalyst Compact 2960 - 2960C-12,Cisco,104.55
4712511127386,RAIL-B02,RAIL-B02 - Metallic - TVS-471U - TVS-871U - TVS-1271U - TS-853U - TS-1253U - TS-870U - TS-1270U - TS-869U - TS-1269U - 485 mm - 44.3 cm - 81.5 cm,QNAP,87.19
4752224000378,RB750R2,Mikrotik hEX lite wired router White (RB750R2),MikroTik,48.18
0888182695401,JG963A,OfficeConnect 1950 48G 2SFP+ 2XGT PoE+ - Managed - L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting - 1U,HPE,1757.59
4712856271225,BR700ELCD-FR,CyberPower BR700ELCD-FR - Line-Interactive - 700 VA - 420 W - Sine - 165 V - 290 V,CyberPower,113.6
5706991017427,14101-42,14101-42 - Leather - Black,Jabra,33.04
0888182855492,765455-B21,"765455-B21 - 2.5"" - 2000 GB - 7200 RPM",HPE,587.31
5706991017649,2409-820-204,Jabra BIZ 2400 II QD Duo NC - Headset (2409-820-204),Jabra,161.64
5706991017687,2406-720-209,Biz 2400 II QD Mono UNC 3 in 1 - Headset - Head-band - Office/Call center - Black - Silver - Monaural - China,Jabra,71.0
4752224001375,RBGROOVE-52HPN,Groove 52HPn - 10.100 Mbit/s - 9 - 30 V - 4.56 W - Gray - Qualcomm Atheros AR9342 - 600 MHz,MikroTik,68.56
4752224001719,RBSXTG-5HPND-SAR2,SXT SA5 - 10.100.1000 Mbit/s - 5 GHz - 24 V - 11 W - White - FCC - CE - ROHS,MikroTik,106.5
4250605594428,CRS125-24G-1S-2HND-IN,Mikrotik CRS125-24G-1S-2HND-IN - Wi-Fi 4 (802.11n) - Dual-band (2.4 GHz / 5 GHz) - Ethernet LAN (CRS125-24G-1S-2HND-IN),MikroTik,266.43
4752224000293,RB2011ILS-IN,RouterBOARD 2011iLS - Router - Mini-PCI,MikroTik,125.1
4752224000262,RB2011IL-IN,RB2011IL-IN - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE),MikroTik,123.67
4514953878020,811546-B21,811546-B21 - Internal - Wired - PCI Express - Ethernet - 1000 Mbit/s - Aluminum - Green,HPE,266.82
5968525547859,RBOMNITIKUPA-5HND,OmniTIK UPA-5HnD - 200 Mbit/s - 10.100 Mbit/s - 16-QAM.DBPSK.DQPSK.64-QAM.QPSK - USB Type-A - 9 - 30 V - White,MikroTik,122.13
0882658781278,CP-7811-K9=,7811 - IP Phone - Black - Silver - Wired handset - Polycarbonate - Desk/Wall - 1 lines,Cisco,184.36
4752224000736,RB912UAG-5HPND-OUT,MikroTik RouterBOARD BaseBox 5 (RB912UAG-5HPND-OUT),MikroTik,109.72
0672042165018,CBL-SAST-0658,CBL-SAST-0658 - 0.6 m - MiniSAS HD - MiniSAS HD - Male/Male - Multicolour - 1 pc(s),Supermicro,26.27
4250605562991,ACMMCXRPSMA,ACMMCXRPSMA - 0.26 m - MMCX - RPSMA - Multicolor,MikroTik,8.93
0888182694749,JG960A,OfficeConnect 1950 24G 2SFP+ 2XGT - Managed - L3 - Gigabit Ethernet (10/100/1000) - Rack mounting - 1U,HPE,747.89
0888182695203,JG962A,OfficeConnect 1950 24G 2SFP+ 2XGT PoE+ - Managed - L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting - 1U,HPE,1000.76
0102930981364,CR0078-SC10007WR,CR0078-SC10007WR - Black - Motorola DS6878 - DS6878-DL - DS6878-HC - DS6878-HD - DS6878-SR - LI4278,Zebra,191.7
3609740039010,LI4278-TRWU0100ZER,LI4278 - 547 reads/s - 0 - 108000 lx - 617 nm - -65 - 65Â° - UPC/EAN - UPC-A - UPC-E - UPC-E1 - EAN-8/JAN 8 - EAN-13/JAN 13 - Bookland EAN - Bookland ISBN - UCC.,Zebra,301.58
5052181909301,LI4278-TRBU0100ZER,Symbol LI4278 - Barcode scanner - Bluetooth,Zebra,236.83
4752224000712,RB912UAG-2HPND,RB912UAG-2HPND - Single-band (2.4 GHz) - Wi-Fi 4 (802.11n) - 983.7 Mbit/s - IEEE 802.11b.IEEE 802.11g.IEEE 802.11n - 128 MB - 64 MB,MikroTik,88.37
5099206057661,941-000130,G Driving Force Shifter - Special - PlayStation 4.Xbox One - Analogue / Digital - Wired - USB - Black,Logitech,63.4
4752224000996,RB922UAGS-5HPACD-NM,MikroTik RouterBOARD NetMetal 5 (RB922UAGS-5HPACD-NM),MikroTik,173.91
4752224000927,RB921UAGS-5SHPACT-NM,Mikrotik NetMetal 5 - 10.100.1000 Mbit/s - 80 MHz - 256-QAM - USB Type-A - 8 - 30 V - 23 W (RB921UAGS-5SHPACT-NM),MikroTik,197.32
4752224000910,RB921UAGS-5SHPACD-NM,Mikrotik NetMetal 5 - 10.100.1000 Mbit/s - 80 MHz - 256-QAM - USB Type-A - 8 - 30 V - 21 W (RB921UAGS-5SHPACD-NM),MikroTik,173.77
0810354023507,UAP-AC-LR,Ubiquiti Networks UAP-AC-LR wireless access point 1000 Mbit/s White (UAP-AC-LR),Ubiquiti,134.86
0810354023514,UAP-AC-PRO,Ubiquiti Networks UAP-AC-PRO Wireless Access Point 1300 Mbit/s White Power over Ethernet (PoE) (UAP-AC-PRO),Ubiquiti,193.11
0810354023668,PAK-620,Networks PAK-620 - Rack Accessories,Ubiquiti,42.02
0810354021992,EP-R8,Networks EP-R8 - Ethernet WAN - Gigabit Ethernet - White,Ubiquiti,625.41
0810354024283,EP-S16,Networks EP-S16 - L2/L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting,Ubiquiti,652.67
0889955937698,4XB0K83868,"Lenovo ThinkPad USB 3.0 Secure 2.5"" SATA 2.000 GB - Hdd - 5.400 rpm - External. Notebook Module USB 3.0 (4XB0K83868)",Lenovo,387.15
0731304292531,APCRBC141,APC Replacement Battery Cartridge #141 (APCRBC141),APC by Schneider Electric,561.88
0731304317616,APCRBC152,RBC152 - Sealed Lead Acid (VRLA) - 1 pc(s) - Black - 480 VAh - 5 year(s) - 15.3 kg,APC by Schneider Electric,854.44
0810354024467,US-8-150W,Ubiquiti Networks UniFi US-8-150W network switch Managed Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) White (US-8-150W),Ubiquiti,271.15
0810354023279,US-16-150W,Ubiquiti Networks UniFi US-16-150W Network Switch Managed Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) 1U White (US-16-150W),Ubiquiti,407.41
0882658858390,AIR-AP2802I-E-K9,Cisco Aironet 2800 5200 Mbit/s White Power over Ethernet (PoE) (AIR-AP2802I-E-K9),Cisco,766.8
0882658858451,AIR-AP2802E-E-K9,Cisco AIR-AP2802E-E-K9 wireless access point 5200 Mbit/s White Power over Ethernet (PoE) (AIR-AP2802E-E-K9),Cisco,994.0
0882658858437,AIR-AP2802E-E-K9C,Cisco Aironet 2800e 2304 Mbit/s White Power over Ethernet (PoE) (AIR-AP2802E-E-K9C),Cisco,882.88
4752224004321,RBMAPL-2ND,RouterBoard mAP lite - Access Point - WLAN,MikroTik,34.61
4752224004338,RBMETALG-52SHPACN,Metal 52 ac (RBMETALG-52SHPACN),MikroTik,138.52
0810354023606,ES-12F,Networks ES-12F - Managed - L2/L3 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting,Ubiquiti,298.4
5397063750283,450-ABKJ,Dell Power cable - IEC 60320 C13 - 2m (450-ABKJ),Dell,4.26
4711605281430,GS-4210-48P4S,GS-4210-48P4S - Managed - L2+ - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting - 1U,PLANET,883.58
743172081391,9PX3000IRT3U,9PX3000IRT3U - Double-conversion (Online) - 3 kVA - 3000 W - Pure sine - 176 V - 276 V,Eaton,2877.19
0718037835570,WD2002FFSX,"Red Pro NAS Hard Drive WD2002FFSX 3.5"" SATA 2.000 GB - Hdd - 7.200 rpm 2 ms - Internal",Western Digital,108.47
0882658766237,SG250-26-K9-EU,Cisco SG250-26-K9-EU - Managed - L2 - Gigabit Ethernet (10/100/1000) (SG250-26-K9-EU),Cisco,435.64
4752224003829,RBLHG-5ND,LHG 5 - 54 Mbit/s - 54 Mbit/s - 10.100 Mbit/s - 5.15 - 5.875 GHz - IEEE 802.11a.IEEE 802.11n - 25 dBmW,MikroTik,77.12
4711605280785,GS-4210-24T2S,Planet GS-4210-24T2S - Managed - L2 - Gigabit Ethernet (10/100/1000) - Rack mounting - 1U (GS-4210-24T2S),PLANET,249.21
4711213687600,MGB-GT,MGB-GT - 1000 Mbit/s - SFP - 100 m - IEEE 802.3ab - 0 - 60 Â°C - 1 pc(s),PLANET,36.25
4711605280181,GS-4210-24P2S,GS-4210-24P2S - Managed - L2/L4 - Gigabit Ethernet (10/100/1000) - Power over Ethernet (PoE) - Rack mounting - 1U,PLANET,466.21
8717306638975,0F30144,"Western Digital Ultrastar He12 - 3.5"" - 12000 GB - 7200 RPM (0F30144)",Western Digital,339.2
4711605282802,ISW-800T,Planet ISW-800T - Unmanaged - L2 - Fast Ethernet (10/100) - Full duplex - Wall mountable (ISW-800T),PLANET,85.85
4711213689710,MGB-TLB40,MGB-TLB40 - Fiber optic - 1000 Mbit/s - SFP - LC - BX - 40000 m,PLANET,68.02
4711213689703,MGB-TLA40,MGB-TLA40 - Fiber optic - 1000 Mbit/s - SFP - LC - BX - 40000 m,PLANET,68.02
5706991020359,7710-309,Jabra SPEAK 710 MS - VoIP desktop speakerphone (7710-309),Jabra,244.4
0817882020527,UDC-1,Networks UniFi Direct Attach 1m - 1 m,Ubiquiti,23.66
0817882020534,UDC-2,Networks UniFi Direct Attach 2m - 2 m,Ubiquiti,24.54
4711174722679,DX517,DX517 - 3.91 kg - Desktop - Black,Synology,590.12
5706991020694,6593-823-499,Jabra Evolve 65+ UC mono - Headset (6593-823-499),Jabra,194.88
5706991020717,7599-832-199,Jabra Evolve 75 MS Stereo Headset Head-band Bluetooth Black. Red (7599-832-199),Jabra,328.94
5706991020090,7599-838-109,Evolve 75 UC Stereo - Headset - Head-band - Office/Call center - Black - Red - Binaural - Digital,Jabra,292.19
5706991020083,7599-832-109,Jabra Evolve 75 MS Stereo - Headset (7599-832-109),Jabra,282.07
4752224004031,RBLHGG-60ADKIT,Mikrotik RBLHGG-60ad Kit Network Antenna (RBLHGG-60ADKIT),MikroTik,395.44
4752224004055,RBLHGG-60AD,RBLHGG-60AD - 60 GHz - IEEE 802.11ad.IEEE 802.3af.IEEE 802.3at - 10/100/1000Base-T(X) - 716 MHz - 256 MB - 16 MB,MikroTik,187.98
4752224002983,RB912R-2ND-LTM&R11E-LTE,LtAP mini LTE kit (RB912R-2ND-LTM&R11E-LTE),MikroTik,222.57
4711174723119,E10G18-T2,E10G18-T2 - Internal - Wired - PCI Express - Ethernet - 10000 Mbit/s - Black.Blue,Synology,300.05
4711174723102,E10G18-T1,E10G18-T1 - Internal - Wired - PCI Express - Ethernet - 10000 Mbit/s - Black.Blue,Synology,170.7
4752224004819,RBWAPG-60AD-SA,Mikrotik wAP 60Gx3 AP - 10.100.1000 Mbit/s - 60 GHz - IEEE 802.3af.IEEE 802.3at - 800 m - 12 - 57 V - 11 W (RBWAPG-60AD-SA),MikroTik,217.6
6911499000003,M393A4K40CB2-CVF,Samsung M393A4K40CB2-CVF Memory Module 32 GB 1 x 32 GB DDR4 2933 MHz ECC (M393A4K40CB2-CVF),Samsung Enterprise,128.74
0649528825407,MTA9ASF2G72PZ-3G2B1,MTA9ASF2G72PZ-3G2B1 - 16 GB - 1 x 16 GB - DDR4 - 3200 MHz - 288-pin DIMM,Micron,139.09
0190017442822,P23578-B21,ProLiant DL360 Gen10 - 2.4 GHz - 4210R - 16 GB - DDR4-SDRAM - 500 W - Rack (1U),HPE,3827.14
4549821349432,P23579-B21,ProLiant DL360 Gen10 - 2.4 GHz - 4214R - 32 GB - DDR4-SDRAM - 500 W - Rack (1U),HPE,4335.03
0810010070531,USW-FLEX-UTILITY,Networks USW-Flex-Utility - Pole-mounted.Wall-mounted - Indoor & outdoor,Ubiquiti,62.68
8719706011709,ST10000NM002G,"Seagate Enterprise Exos X16 3.5"" 10000 GB SAS (ST10000NM002G)",Seagate,262.7
0017229167681,214011-01,Blackwire 3310 - Headset - Head-band - Office/Call center - Black - Monaural - PTT.Play/pause.Track <.Track >.Volume +.Volume -,Poly,18.67
0017229167780,214016-01,Blackwire 3325 - Headset - Head-band - Office/Call center - Black.Red - Binaural - PTT.Play/pause.Track <.Track >.Volume +.Volume -,Poly,54.13
0017229167698,214012-01,Blackwire 3320 - Headset - Head-band - Office/Call center - Black.Red - Binaural - PTT.Play/pause.Track <.Track >.Volume +.Volume -,Poly,40.21
8719706011686,ST10000NM001G,"Seagate Enterprise Exos X16 3.5"" 10000 GB Serial ATA III (ST10000NM001G)",Seagate,326.3
8719706011679,ST12000NM001G,"Enterprise Exos X16 - 3.5"" - 12000 GB - 7200 RPM",Seagate,382.08
4711174723751,D4EC-2666-16G,D4EC-2666-16G - 16 GB - 1 x 16 GB - DDR4 - 2666 MHz,Synology,470.99
5706991023190,28599-989-899,Evolve2 85 - UC Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Bluetooth pairing - Play/Pause - Track < - Track > - Volume + - Volume -,Jabra,456.02
5706991023237,28599-989-999,Jabra Evolve2 85. UC Stereo Headset Head-band 3.5 mm connector USB Type-C Bluetooth Black (28599-989-999),Jabra,417.17
5706991023312,28599-999-999,Evolve2 85 - MS Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Bluetooth pairing - Play/Pause - Track < - Track > - Volume + - Volume -,Jabra,410.76
5706991022766,24089-989-899,Evolve2 40 - UC Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Multi-key - Play/Pause - Track < - Track > - Volume + - Volume -,Jabra,122.74
5706991022780,24089-999-899,Evolve2 40 - MS Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Play/Pause - Track < - Track > - Volume + - Volume -,Jabra,119.72
5706991022797,24089-999-999,Jabra Evolve2 40 MS Stereo - Headset (24089-999-999),Jabra,112.8
5706991023060,26599-889-989,Evolve2 65 - UC Mono - Headset - Head-band - Office/Call center - Black - Monaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume + -,Jabra,244.38
5706991023046,26599-889-999,Evolve2 65 - UC Mono - Headset - Head-band - Office/Call center - Black - Monaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume + -,Jabra,200.35
5706991023008,26599-899-899,Evolve2 65 - MS Mono - Headset - Head-band - Office/Call center - Black - Monaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume + -,Jabra,207.16
5706991022964,26599-899-999,Evolve2 65 - MS Mono - Headset - Head-band - Office/Call center - Black - Monaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume + -,Jabra,194.63
5706991022926,26599-989-899,Evolve2 65 - UC Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume +,Jabra,202.79
5706991022902,26599-989-989,Jabra Evolve2 65 UC Stereo - Headset (26599-989-989),Jabra,237.85
5706991022841,26599-999-899,Evolve2 65 - MS Stereo - Headset - Head-band - Office/Call center - Black - Binaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume +,Jabra,206.04
5706991022827,26599-999-989,Jabra Evolve2 65 MS Stereo - Headset (26599-999-989),Jabra,237.79
5706991022810,26599-999-998,Evolve2 65 - MS Stereo - Headset - Head-band - Office/Call center - Beige - Binaural - Bluetooth pairing - Multi-key - Play/Pause - Track < - Track > - Volume +,Jabra,196.78
5706991022803,26599-999-999,Jabra Evolve2 65 MS Stereo - Headset (26599-999-999),Jabra,201.92
0810010071026,USP-CABLE,Networks USP-CABLE - 1.5 m - Beige,Ubiquiti,40.07
0817882029186,USP-RPS,Networks USP-RPS - 995 W - 100 - 240 V - 1U - CE - FCC - IC - Grey - Active,Ubiquiti,543.66
0190017410395,P21788-421,ProLiant ML350 Gen10 - 2.4 GHz - 4210R - 16 GB - DDR4-SDRAM - 800 W - Tower (4U),HPE,3905.0
0190017397726,P21440-421,ProLiant ML110 Gen10 - 2.1 GHz - 4208 - 16 GB - DDR4-SDRAM - 800 W - Tower (4.5U),HPE,2305.6
4250605506186,MT48-480095-11DG,MT48-480095-11DG - Indoor - 45.6 W - 48 V - AC-to-DC - 0.95 A - Black,MikroTik,14.13
4752224000019,CCR2004-1G-12S+2XS,Mikrotik CCR2004-1G-12S+2XS wired router Gigabit Ethernet White (CCR2004-1G-12S+2XS),MikroTik,693.98
4752224002181,CRS318-1FI-15FR-2S-OUT,netPower 15FR - Fast Ethernet (10/100) - Power over Ethernet (PoE),MikroTik,174.18
4752224006462,CRS326-24G-2S+IN,Mikrotik CRS326-24G-2S+IN network switch Managed Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) White (CRS326-24G-2S+IN),MikroTik,301.54
4779027312767,TRB255000000,Teltonika TRB255000000 gateway/controller 10. 100 Mbit/s (TRB255000000),Teltonika,168.98
